time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,
1997-04-20T21:08:07.710Z,36.811,42.96,33,3.9,mb,,,,1.24,us,usp00080vn,2014-11-07T01:02:36.218Z,"6 km SSW of Dihok, Iraq",earthquake,,,,4,reviewed,us,us,
1997-04-10T04:43:02.380Z,33.283,47.714,33,4.6,mb,,,,1.24,us,usp0008096,2014-11-07T01:02:31.950Z,"29 km SSE of K?hdasht, Iran",earthquake,,,,7,reviewed,us,us,
1996-09-29T21:19:50.230Z,33.365,46.002,33,4.5,mb,,,,1.21,us,usp0007qqh,2014-11-07T01:01:14.756Z,"30 km NNW of Mehr?n, Iran",earthquake,,,,7,reviewed,us,us,
1996-09-04T20:39:52.300Z,35.396,46.263,33,4.4,mb,,,,1.06,us,usp0007pe9,2014-11-07T01:01:06.710Z,"15 km SSE of Mar?v?n, Iran",earthquake,,,,20,reviewed,us,us,
1996-08-25T00:53:08.930Z,32.656,48.085,33,4.4,mb,,,,1.1,us,usp0007p0u,2014-11-07T01:01:01.392Z,"49 km NW of Shahrak-e K?l?r?, Iran",earthquake,,,,4,reviewed,us,us,
1996-07-27T11:52:58.150Z,36.194,48.547,33,3.8,mb,,,,1.2,us,usp0007mpc,2014-11-07T01:00:50.631Z,"53 km S of Zanj?n, Iran",earthquake,,,,5,reviewed,us,us,
1996-07-16T16:46:16.680Z,32.676,47.769,33,4.2,mb,,,,0.9,us,usp0007m4g,2014-11-07T01:00:48.064Z,"47 km E of Dehlor?n, Iran",earthquake,,,,10,reviewed,us,us,
1996-07-16T08:40:46.620Z,32.915,47.947,33,4.1,mb,,,,0.9,us,usp0007m3y,2014-11-07T01:00:47.996Z,"50 km E of ?bd?n?n, Iran",earthquake,,,,9,reviewed,us,us,
1996-06-18T08:51:24.700Z,33.936,45.621,33,3.8,mb,,,,1.1,us,usp0007jxw,2014-11-07T01:00:38.664Z,"21 km NNE of Mandal?, Iraq",earthquake,,,,6,reviewed,us,us,
1996-05-18T20:10:22.740Z,34.479,47.684,33,3.8,mb,,,,1.1,us,usp0007hj0,2014-11-07T01:00:27.908Z,"24 km NNE of Hars?n, Iran",earthquake,,,,12,reviewed,us,us,
1996-05-12T08:39:29.920Z,36.177,45.666,33,3.5,mb,,,,0.6,us,usp0007ha5,2014-11-07T01:00:26.889Z,"28 km NW of B?neh, Iran",earthquake,,,,6,reviewed,us,us,
1996-04-19T02:03:39.800Z,35.238,46.3,33,3.6,mb,,,,0.7,us,usp0007gbk,2014-11-07T01:00:18.073Z,"22 km NNW of P?veh, Iran",earthquake,,,,6,reviewed,us,us,
1996-01-28T08:43:16.360Z,34.27,46.459,33,4.9,mb,,,,0.9,us,usp0007bvs,2014-11-07T00:59:44.291Z,"56 km W of Kermanshah, Iran",earthquake,,,,83,reviewed,us,us,
1996-01-25T20:43:55.260Z,32.202,46.057,10,4.5,mb,,,,0.6,us,usp0007bqf,2020-04-16T18:40:59.498Z,"3 km NNE of Al ?ayy, Iraq",earthquake,,,,5,reviewed,us,us,
1996-01-14T15:17:45.450Z,36.798,41.915,10,3.5,mb,,,,0.5,us,usp0007b2m,2014-11-07T00:59:40.390Z,"41 km SSE of Alakam??, Turkey",earthquake,,,,3,reviewed,us,us,
1996-01-04T15:28:36.610Z,35.456,39.557,10,4.6,md,,,,0.5,us,usp0007abp,2020-09-15T18:32:01.481Z,"54 km WNW of Deir ez-Zor, Syria",earthquake,,,,,reviewed,us,isk,
1995-12-24T15:06:48.150Z,32.378,48.483,33,4.5,mb,,,,0.7,us,usp00079hv,2014-11-07T00:59:28.977Z,"3 km NNE of Shahrak-e K?l?r?, Iran",earthquake,,,,33,reviewed,us,us,
1995-10-05T03:57:11.810Z,35.214,46.771,33,4,mb,,,,0.7,us,usp00074he,2014-11-07T00:58:53.859Z,"23 km WSW of Sanandaj, Iran",earthquake,,,,2,reviewed,us,us,
1995-09-18T22:19:53.900Z,32.314,47.051,33,4.3,mb,,,,1.2,us,usp00073jm,2014-11-07T00:58:44.897Z,"37 km ESE of â€˜Al? al Gharb?, Iraq",earthquake,,,,9,reviewed,us,us,
1995-08-24T18:00:08.860Z,30.977,39.63,17,3.5,mb,,,,0.5,us,usp00072ca,2014-11-07T00:58:35.249Z,"119 km NW of ?uwayr, Saudi Arabia",earthquake,,5.1,,1,reviewed,us,us,
1995-07-04T19:58:24.930Z,34.706,45.347,50,4.1,mb,,,,1,us,usp000704r,2014-11-07T00:58:17.797Z,"35 km E of Kifr?, Iraq",earthquake,,,,2,reviewed,us,us,
1995-06-17T16:46:14.250Z,32.59,46.373,33,4.2,mb,,,,0.6,us,usp0006z9u,2014-11-07T00:58:09.644Z,"32 km WNW of â€˜Al? al Gharb?, Iraq",earthquake,,,,4,reviewed,us,us,
1995-06-17T07:47:59.410Z,34.576,46.237,33,4.4,mb,,,,0.2,us,usp0006z8q,2014-11-07T00:58:09.568Z,"35 km SW of Jav?nr?d, Iran",earthquake,,,,3,reviewed,us,us,
1995-06-01T13:21:05.240Z,32.25,47.397,33,4.4,mb,,,,1.2,us,usp0006yek,2014-11-07T00:58:03.882Z,"50 km SSE of Dehlor?n, Iran",earthquake,,,,8,reviewed,us,us,
1995-05-20T16:18:38.850Z,31.234,46.065,33,4.3,mb,,,,1,us,usp0006xrx,2014-11-07T00:57:57.891Z,"21 km SSW of Ash Sha?rah, Iraq",earthquake,,,,24,reviewed,us,us,
1995-04-01T04:48:14.030Z,31.223,46.051,33,4.6,mb,,,,0.8,us,usp0006uzv,2020-09-15T17:49:30.992Z,"23 km SSW of Ash Sha?rah, Iraq",earthquake,,,,23,reviewed,us,us,
1995-03-25T11:23:27.960Z,33.834,47.905,33,4.6,mb,,,,1.1,us,usp0006uqk,2014-11-07T00:57:33.278Z,"27 km SSW of N?r?b?d, Iran",earthquake,,,,15,reviewed,us,us,
1995-03-11T09:04:35.750Z,34.621,44.996,33,4.3,mb,,,,1.1,us,usp0006u20,2014-11-07T00:57:29.755Z,"8 km SSE of Kifr?, Iraq",earthquake,,,,9,reviewed,us,us,
1995-03-08T07:38:08.540Z,34.223,46.563,20.6,4.2,mb,,,,0.7,us,usp0006txr,2014-11-07T00:57:29.206Z,"47 km WSW of Kermanshah, Iran",earthquake,,,,11,reviewed,us,us,
1995-03-03T13:51:22.380Z,34.599,45.203,33,4.5,mb,,,,1,us,usp0006trr,2014-11-07T00:57:27.668Z,"24 km ESE of Kifr?, Iraq",earthquake,,,,19,reviewed,us,us,
1994-12-18T16:38:15.380Z,35.277,39.745,10,4.6,mb,,,,0.9,us,usp0006q6f,2020-09-15T17:34:12.830Z,"36 km W of Deir ez-Zor, Syria",earthquake,,,,17,reviewed,us,us,
1994-12-03T06:02:51.000Z,32.624,47.307,80.6,4.6,mb,,,,1,us,usp0006pkn,2020-09-15T17:31:27.596Z,"8 km SSE of Dehlor?n, Iran",earthquake,,15.9,,8,reviewed,us,us,
1994-11-20T14:31:02.270Z,35.335,39.557,28.8,5.4,mw,,,,1.2,us,usp0006nyp,2020-09-15T17:29:55.295Z,Syria,earthquake,,,,,reviewed,us,hrv,
1994-11-09T18:21:08.850Z,36.33,45.361,37.5,4.2,mb,,,,0.7,us,usp0006nbg,2014-11-07T00:56:46.364Z,"45 km SSE of Piranshahr, Iran",earthquake,,13.5,,8,reviewed,us,us,
1994-10-11T20:31:17.560Z,33.558,45.678,18,4.7,mb,,,,1.1,us,usp0006kzd,2020-04-16T18:49:30.467Z,"23 km SSE of Mandal?, Iraq",earthquake,,,,33,reviewed,us,us,
1994-10-08T21:55:34.730Z,29.572,43.304,10,3.7,mb,,,,1.1,us,usp0006ktf,2014-11-07T00:56:29.555Z,"257 km SSW of N??iyat ash Shin?f?yah, Iraq",earthquake,,,,1,reviewed,us,us,
1994-09-20T05:49:56.010Z,32.42,48.524,33,4.3,mb,,,,1.7,us,usp0006jr4,2014-11-07T00:56:18.847Z,western Iran,earthquake,,,,3,reviewed,us,us,
1994-07-31T05:52:57.700Z,32.449,48.344,48.8,4.9,mb,,,,1,us,usp0006gbq,2014-11-07T00:55:55.910Z,"15 km NW of Shahrak-e K?l?r?, Iran",earthquake,,6.1,,59,reviewed,us,us,
1994-07-31T05:22:10.550Z,32.578,48.456,72.7,5.2,mb,,,,0.8,us,usp0006gbp,2014-11-07T00:55:55.901Z,"25 km N of Shahrak-e K?l?r?, Iran",earthquake,,12.2,,47,reviewed,us,us,
1994-07-31T05:15:39.580Z,32.558,48.369,43.3,5.6,mw,,,,1,us,usp0006gbn,2020-09-15T17:19:53.519Z,"24 km NNW of Shahrak-e K?l?r?, Iran",earthquake,,3.7,,,reviewed,us,hrv,
1994-05-03T20:20:18.870Z,33.501,47.384,33,4.4,mb,,,,0.5,us,usp0006c0g,2014-11-07T00:55:25.947Z,"21 km W of K?hdasht, Iran",earthquake,,,,10,reviewed,us,us,
1994-03-09T06:13:37.130Z,32.625,47.15,10,4.5,mb,,,,1.4,us,usp00069en,2020-04-16T18:53:14.272Z,"13 km SW of Dehlor?n, Iran",earthquake,,,,4,reviewed,us,us,
1994-03-07T10:54:57.460Z,33.146,48.033,25.8,4.8,mb,,,,1.4,us,usp00069c8,2014-11-07T00:55:07.317Z,"38 km S of Vas??n, Iran",earthquake,,,,27,reviewed,us,us,
1994-03-03T15:10:48.920Z,33.134,48.394,33,4.3,mb,,,,1.2,us,usp0006976,2014-11-07T00:55:06.170Z,"39 km S of Khorramabad, Iran",earthquake,,,,2,reviewed,us,us,
1993-06-14T12:45:28.630Z,32.717,47.298,33,4.8,mb,,,,1,us,usp0005ujw,2014-11-07T00:53:15.059Z,"3 km NE of Dehlor?n, Iran",earthquake,,,,51,reviewed,us,us,
1993-02-17T07:22:44.360Z,35.515,42.647,18.1,5.4,mw,,,,1.3,us,usp0005n7g,2020-04-16T19:00:49.975Z,"99 km SSW of Al Maw?il al Jad?dah, Iraq",earthquake,,,,,reviewed,us,hrv,
1993-02-01T22:41:06.240Z,33.255,46.517,88.7,4.7,mb,,,,0.6,us,usp0005mhd,2014-11-07T00:52:20.122Z,"36 km ENE of Mehr?n, Iran",earthquake,,8,,10,reviewed,us,us,
1993-01-23T10:38:09.940Z,32.988,47.411,33,4.7,mb,,,,1.1,us,usp0005m4r,2020-08-29T02:05:03.514Z,"0 km WSW of ?bd?n?n, Iran",earthquake,,,,26,reviewed,us,us,
1993-01-15T12:15:00.050Z,36.495,43.676,33,4.7,mb,,,,1.3,us,usp0005ktn,2014-11-07T00:52:14.223Z,"35 km SSW of â€˜Aqrah, Iraq",earthquake,,,,36,reviewed,us,us,
1992-12-30T17:36:44.850Z,33.162,45.977,33,4,mb,,,,1.3,us,usp0005k31,2014-11-07T00:52:06.545Z,"18 km WNW of Mehr?n, Iran",earthquake,,,,2,reviewed,us,us,
1992-12-20T10:37:19.620Z,36.078,43.896,33,4.4,mb,,,,1.5,us,usp0005jj6,2014-11-07T00:52:03.629Z,"15 km SW of Erbil, Iraq",earthquake,,,,7,reviewed,us,us,
1992-12-15T01:45:50.940Z,33.398,45.508,33,4.2,mb,,,,1.3,us,usp0005jac,2014-11-07T00:52:02.741Z,"39 km S of Mandal?, Iraq",earthquake,,,,3,reviewed,us,us,
1992-12-11T09:25:29.700Z,32.892,46.391,53.8,4.8,mb,,,,0.9,us,usp0005j3g,2014-11-07T00:52:01.815Z,"33 km SE of Mehr?n, Iran",earthquake,,10.6,,20,reviewed,us,us,
1992-11-02T16:20:13.420Z,33.2,48.08,99.7,4.3,mb,,,,0.2,us,usp0005g77,2014-11-07T00:51:47.826Z,"32 km S of Vas??n, Iran",earthquake,,14.5,,1,reviewed,us,us,
1992-05-31T23:58:44.160Z,34.174,46.812,33,4.5,mb,,,,1,us,usp00058gg,2014-11-07T00:50:43.202Z,"28 km SW of Kermanshah, Iran",earthquake,,,,9,reviewed,us,us,
1992-05-09T06:27:32.090Z,32.62,47.563,43.5,4.9,mb,,,,1,us,usp000573j,2014-11-07T00:50:36.510Z,"28 km ESE of Dehlor?n, Iran",earthquake,,8.5,,44,reviewed,us,us,
1992-04-19T04:54:23.810Z,31.401,47.991,73.3,4.5,mb,,,,1.7,us,usp0005602,2014-11-07T00:50:28.152Z,"26 km SW of S?sangerd, Iran",earthquake,,23.5,,6,reviewed,us,us,
1992-03-13T19:30:24.180Z,36.705,45.207,33,4.9,mb,,,,1.3,us,usp000547p,2014-11-07T00:50:15.844Z,"5 km E of Piranshahr, Iran",earthquake,,,,13,reviewed,us,us,
1992-01-10T00:24:25.480Z,32.868,47.874,10,4.2,mb,,,,1.2,us,usp00051ky,2014-11-07T00:49:54.085Z,"44 km ESE of ?bd?n?n, Iran",earthquake,,,,7,reviewed,us,us,
1991-12-14T14:30:43.430Z,33.231,47.607,23.3,4.9,mb,,,,1.1,us,usp00050ez,2014-11-07T00:49:44.512Z,"23 km ENE of Darreh Shahr, Iran",earthquake,,,,47,reviewed,us,us,
1991-12-01T09:17:27.040Z,36.373,45.036,34.9,4.7,mb,,,,1.2,us,usp0004zw8,2014-11-07T00:49:39.742Z,"37 km SSW of Piranshahr, Iran",earthquake,,10.6,,37,reviewed,us,us,
1991-11-19T01:09:41.120Z,34.155,46.84,10,4.3,mb,,,,1.3,us,usp0004zay,2014-11-07T00:49:35.279Z,western Iran,earthquake,,,,1,reviewed,us,us,
1991-10-28T11:47:24.690Z,34.137,46.865,35.9,4.5,mb,,,,1.4,us,usp0004yh5,2014-11-07T00:49:28.108Z,"26 km SW of Kermanshah, Iran",earthquake,,9.1,,5,reviewed,us,us,
1991-10-26T20:31:03.480Z,33.172,48.184,33,4.1,mb,,,,0.7,us,usp0004yem,2014-11-07T00:49:27.776Z,"37 km SSE of Vas??n, Iran",earthquake,,,,2,reviewed,us,us,
1991-10-15T03:12:32.110Z,34.426,46.694,9.6,4.4,mb,,,,1.4,us,usp0004xun,2014-11-07T00:49:24.082Z,"33 km W of Kahr?z, Iran",earthquake,,5.2,,9,reviewed,us,us,
1991-09-14T20:52:57.710Z,32.787,46.377,33,4,mb,,,,0.8,us,usp0004wn0,2014-11-07T00:49:15.178Z,"42 km SSE of Mehr?n, Iran",earthquake,,,,1,reviewed,us,us,
1991-07-24T18:37:01.590Z,36.584,43.937,33,4.6,mb,,,,1.2,us,usp0004ukn,2014-11-07T00:48:57.798Z,"19 km S of â€˜Aqrah, Iraq",earthquake,,,,6,reviewed,us,us,
1991-07-24T10:08:36.660Z,36.615,43.968,33,4.7,mb,,,,1,us,usp0004uk4,2014-11-07T00:48:57.747Z,"17 km SSE of â€˜Aqrah, Iraq",earthquake,,,,10,reviewed,us,us,
1991-07-24T09:45:41.890Z,36.52,44.066,25.5,5.5,mw,,,,1.1,us,usp0004uk3,2020-08-29T00:55:19.524Z,"30 km SSE of â€˜Aqrah, Iraq",earthquake,,,,,reviewed,us,hrv,
1991-07-21T20:16:50.490Z,36.882,45.118,33,4.3,mb,,,,1.1,us,usp0004uf4,2014-11-07T00:48:56.372Z,"17 km S of Oshnav?yeh, Iran",earthquake,,,,13,reviewed,us,us,
1991-07-07T17:26:15.470Z,33.427,48.314,64,4.5,mb,,,,1.5,us,usp0004tvs,2014-11-07T00:48:53.062Z,"7 km SSW of Khorramabad, Iran",earthquake,,13.7,,13,reviewed,us,us,
1991-07-05T13:52:17.780Z,36.727,45.219,11,4.8,mb,,,,1.2,us,usp0004ttp,2014-11-07T00:48:52.642Z,"7 km ENE of Piranshahr, Iran",earthquake,,,,45,reviewed,us,us,
1991-06-19T23:17:12.990Z,33.703,47.037,10,4.6,mb,,,,1.3,us,usp0004t65,2014-11-07T00:48:45.989Z,"56 km WNW of K?hdasht, Iran",earthquake,,,,4,reviewed,us,us,
1991-05-18T08:05:35.550Z,33.161,48.597,33,3.9,mb,,,,1.1,us,usp0004rt5,2014-11-07T00:48:35.833Z,"42 km SSE of Khorramabad, Iran",earthquake,,,,3,reviewed,us,us,
1991-02-14T21:55:59.730Z,34.182,46.241,40.9,4.7,mb,,,,1.3,us,usp0004my3,2014-11-07T00:48:00.057Z,"46 km SE of Sarpol-e Z?ah?b, Iran",earthquake,,11.8,,24,reviewed,us,us,
1991-02-02T09:09:02.320Z,37.114,42.603,33,4.8,mb,,,,1.4,us,usp0004mfs,2014-11-07T00:47:56.767Z,"8 km WSW of Zaxo, Iraq",earthquake,,,,10,reviewed,us,us,
1991-02-02T06:54:40.460Z,37.275,42.566,10,4.7,mb,,,,1,us,usp0004mfq,2014-11-07T00:47:56.737Z,"5 km NNW of Ã‡ardakl?, Turkey",earthquake,,,,8,reviewed,us,us,
1991-01-30T19:42:52.730Z,37.18,42.605,16.9,4.7,mb,,,,1.3,us,usp0004mc3,2014-11-07T00:47:53.793Z,Turkey-Syria-Iraq border region,earthquake,,,,26,reviewed,us,us,
1990-12-29T15:34:16.080Z,32.602,47.896,57.4,5.1,mb,,,,0.9,us,usp0004jy4,2014-11-07T00:47:40.395Z,"55 km NW of Sh?sh, Iran",earthquake,,5.4,,58,reviewed,us,us,
1990-12-28T06:08:57.170Z,32.418,47.003,33,3.6,mb,,,,1,us,usp0004jvy,2014-11-07T00:47:40.128Z,"30 km E of â€˜Al? al Gharb?, Iraq",earthquake,,,,1,reviewed,us,us,
1990-12-20T20:35:20.990Z,33.915,47.14,33,4.2,mb,,,,1,us,usp0004jdb,2014-11-07T00:47:38.233Z,"44 km S of Kermanshah, Iran",earthquake,,,,3,reviewed,us,us,
1990-10-12T13:30:33.160Z,32.721,48.342,47.4,4.6,mb,,,,1.5,us,usp0004fnu,2014-11-07T00:47:16.484Z,"42 km NNW of Shahrak-e K?l?r?, Iran",earthquake,,22.4,,4,reviewed,us,us,
1990-10-12T03:09:46.980Z,34.963,47.794,33,4.3,mb,,,,1.7,us,usp0004fna,2014-11-07T00:47:16.438Z,"22 km S of Qorveh, Iran",earthquake,,,,1,reviewed,us,us,
1990-10-11T13:57:05.100Z,32.838,48.212,45.9,5,mw,,,,0.9,us,usp0004fms,2016-11-09T23:41:58.466Z,"59 km NNW of Shahrak-e K?l?r?, Iran",earthquake,,5.1,,,reviewed,us,hrv,
1990-08-12T06:52:00.930Z,32.63,47.578,69.6,4,mb,,,,0.3,us,usp0004d9q,2014-11-07T00:46:56.010Z,"29 km ESE of Dehlor?n, Iran",earthquake,,15.8,,3,reviewed,us,us,
1990-08-09T12:38:32.880Z,32.711,47.555,54.7,4.2,mb,,,,1.3,us,usp0004d52,2014-11-07T00:46:55.385Z,"26 km E of Dehlor?n, Iran",earthquake,,19.8,,2,reviewed,us,us,
1990-08-09T12:29:26.520Z,32.699,47.484,62.4,4.4,mb,,,,0.5,us,usp0004d51,2014-11-07T00:46:55.383Z,"20 km E of Dehlor?n, Iran",earthquake,,15.3,,2,reviewed,us,us,
1990-08-04T03:48:35.480Z,32.97,47.793,71.2,4.5,mb,,,,0.8,us,usp0004cy8,2014-11-07T00:46:53.399Z,"34 km E of ?bd?n?n, Iran",earthquake,,8.8,,11,reviewed,us,us,
1990-08-03T15:07:16.620Z,32.668,48.163,44.5,4.9,mb,,,,1.3,us,usp0004cxf,2014-11-07T00:46:53.195Z,"45 km NW of Shahrak-e K?l?r?, Iran",earthquake,,7.9,,39,reviewed,us,us,
1990-08-03T11:57:13.070Z,32.758,48.213,45.1,5.3,mw,,,,1.2,us,usp0004cx5,2016-11-09T23:08:38.519Z,"51 km NNW of Shahrak-e K?l?r?, Iran",earthquake,,6.6,,,reviewed,us,hrv,
1990-07-31T11:31:34.630Z,32.342,46.807,50.9,4.1,mb,,,,0.8,us,usp0004cs9,2014-11-07T00:46:47.876Z,"17 km SE of â€˜Al? al Gharb?, Iraq",earthquake,,26.1,,1,reviewed,us,us,
1990-07-28T12:30:04.300Z,32.792,48.153,33,4.7,mb,,,,1,us,usp0004cnm,2014-11-07T00:46:46.810Z,"57 km NNW of Shahrak-e K?l?r?, Iran",earthquake,,,,27,reviewed,us,us,
1990-07-24T17:59:48.160Z,32.876,48.243,10,5.1,mb,,,,1,us,usp0004cfz,2014-11-07T00:46:46.038Z,"61 km NNW of Shahrak-e K?l?r?, Iran",earthquake,,,,56,reviewed,us,us,
1990-07-20T19:49:08.340Z,33.458,46.792,76.6,4.6,mb,,,,1,us,usp0004c9z,2014-11-07T00:46:44.432Z,"39 km ESE of ?l?m, Iran",earthquake,,9.8,,30,reviewed,us,us,
1990-05-24T15:12:17.140Z,32.944,46.801,58.6,4.9,mb,,,,1,us,usp00049px,2014-11-07T00:46:23.940Z,"51 km WNW of Dehlor?n, Iran",earthquake,,6.8,,30,reviewed,us,us,
1990-03-16T04:07:08.570Z,32.494,48.501,56.6,4.5,mb,,,,0.9,us,usp00046nr,2014-11-07T00:45:57.052Z,western Iran,earthquake,,6.1,,16,reviewed,us,us,
1990-02-20T05:55:03.720Z,32.592,44.204,37.6,4.6,mb,,,,1,us,usp00045ny,2020-08-28T23:25:38.010Z,"5 km NNW of Al Hind?yah, Iraq",earthquake,,5.3,,12,reviewed,us,us,
1990-02-19T23:48:45.860Z,33.897,46.59,49.9,4.9,mb,,,,0.8,us,usp00045ns,2014-11-07T00:45:46.820Z,"32 km NNE of ?l?m, Iran",earthquake,,7.5,,5,reviewed,us,us,
1990-02-08T09:09:38.010Z,33.048,47.196,89,4.7,mb,,,,1,us,usp000456u,2014-11-07T00:45:40.956Z,"20 km WSW of Darreh Shahr, Iran",earthquake,,11.3,,3,reviewed,us,us,
1990-01-16T14:18:09.580Z,33.218,46.776,11.6,4.7,mb,,,,1.2,us,usp00044c2,2014-11-07T00:45:33.258Z,"56 km W of Darreh Shahr, Iran",earthquake,,,,22,reviewed,us,us,
1990-01-10T11:15:57.250Z,33.127,47.153,33,4.4,mb,,,,0.7,us,usp0004430,2014-11-07T00:45:31.592Z,"21 km W of Darreh Shahr, Iran",earthquake,,,,2,reviewed,us,us,
1989-12-27T14:31:30.660Z,32.671,47.962,43.2,4.5,mb,,,,1.2,us,usp00043mt,2014-11-07T00:45:24.059Z,"59 km NNW of Sh?sh, Iran",earthquake,,8.5,,15,reviewed,us,us,
1989-12-27T06:12:18.120Z,32.501,47.556,44.9,4.7,mb,,,,1,us,usp00043mb,2014-11-07T00:45:24.017Z,"34 km SE of Dehlor?n, Iran",earthquake,,7.1,,21,reviewed,us,us,
1989-07-28T15:54:33.840Z,35.293,45.526,33,4.2,mb,,,,0.9,us,usp0003xt0,2014-11-07T00:44:35.200Z,"31 km SSE of As Sulaym?n?yah, Iraq",earthquake,,,,1,reviewed,us,us,
1989-07-22T23:48:29.380Z,35.512,45.167,60.4,4.8,mb,,,,1.1,us,usp0003xkd,2014-11-07T00:44:34.128Z,"24 km WSW of As Sulaym?n?yah, Iraq",earthquake,,5.9,,39,reviewed,us,us,
1989-06-02T15:06:57.120Z,33.278,48.101,33,4.1,mb,,,,1,us,usp0003vx5,2014-11-07T00:44:19.630Z,"24 km SSE of Vas??n, Iran",earthquake,,,,1,reviewed,us,us,
1989-05-08T23:28:28.840Z,34.982,45,47.1,4.7,mb,,,,0.7,us,usp0003v2a,2014-11-07T00:44:10.143Z,"32 km N of Kifr?, Iraq",earthquake,,10.9,,2,reviewed,us,us,
1989-05-02T17:42:59.290Z,35.531,44.353,33,3.9,mb,,,,1.2,us,usp0003ut2,2014-11-07T00:44:07.304Z,"7 km NNW of Kirkuk, Iraq",earthquake,,,,1,reviewed,us,us,
1989-04-16T22:17:12.970Z,32.515,47.787,33,4.6,mb,,,,1.3,us,usp0003u1m,2014-11-07T00:44:00.416Z,"52 km ESE of Dehlor?n, Iran",earthquake,,,,6,reviewed,us,us,
1989-04-14T23:30:39.830Z,32.632,47.743,33,4.6,mb,,,,1,us,usp0003tzc,2014-11-07T00:44:00.036Z,"45 km E of Dehlor?n, Iran",earthquake,,,,24,reviewed,us,us,
1989-04-09T02:54:04.350Z,36.637,42.211,33,4.6,mb,,,,1.2,us,usp0003tru,2014-11-07T00:43:59.157Z,"46 km NE of Sinj?r, Iraq",earthquake,,,,7,reviewed,us,us,
1989-04-02T21:24:36.960Z,32.621,47.782,32.8,5.4,mw,,,,1,us,usp0003tjk,2016-11-09T22:13:04.268Z,"48 km E of Dehlor?n, Iran",earthquake,,5.2,,,reviewed,us,hrv,
1989-04-02T10:30:13.900Z,35.297,46.507,5,4.3,mb,,,,1.4,us,usp0003tj5,2014-11-07T00:43:54.681Z,"31 km NNE of P?veh, Iran",earthquake,,,,2,reviewed,us,us,
1989-03-02T09:24:33.190Z,35.084,46.315,31.6,4.3,mb,,,,1.3,us,usp0003sgn,2014-11-07T00:43:42.041Z,"5 km NW of P?veh, Iran",earthquake,,7.1,,4,reviewed,us,us,
1988-12-27T22:08:51.050Z,31.746,47.508,33,4.6,mb,,,,0.5,us,usp0003q8e,2014-11-07T00:43:19.406Z,"35 km ESE of Al â€˜Am?rah, Iraq",earthquake,,,,3,reviewed,us,us,
1988-12-19T04:44:05.440Z,35.399,46.047,33,4.7,mb,,,,1.1,us,usp0003pyp,2014-11-07T00:43:17.858Z,"18 km SW of Mar?v?n, Iran",earthquake,,,,2,reviewed,us,us,
1988-09-01T23:18:57.690Z,32.531,48.591,33,4.4,mb,,,,0.5,us,usp0003kkn,2014-11-07T00:42:44.938Z,"22 km NNE of Shahrak-e K?l?r?, Iran",earthquake,,,,3,reviewed,us,us,
1988-08-25T10:34:06.830Z,32.869,48.249,33,4.8,mb,,,,1.2,us,usp0003kcq,2014-11-07T00:42:42.308Z,"60 km NNW of Shahrak-e K?l?r?, Iran",earthquake,,,,5,reviewed,us,us,
1988-07-25T07:58:42.280Z,35.941,45.935,77.1,4.9,mb,,,,1.1,us,usp0003j6u,2014-11-07T00:42:32.257Z,"7 km SE of B?neh, Iran",earthquake,,7,,30,reviewed,us,us,
1988-07-22T03:42:30.070Z,34.039,46.725,33,4.6,mb,,,,0.4,us,usp0003j30,2014-11-07T00:42:31.689Z,"43 km SW of Kermanshah, Iran",earthquake,,,,2,reviewed,us,us,
1988-07-13T01:49:44.160Z,32.99,47.136,78.9,4.8,mb,,,,0.7,us,usp0003hty,2014-11-07T00:42:30.615Z,"26 km W of ?bd?n?n, Iran",earthquake,,8.1,,6,reviewed,us,us,
1988-07-09T01:31:05.430Z,36.977,43.856,33,4.1,mb,,,,1.4,us,usp0003hqd,2014-11-07T00:42:30.057Z,"24 km N of â€˜Aqrah, Iraq",earthquake,,,,2,reviewed,us,us,
1988-07-08T16:56:32.170Z,36.703,44.034,67,4.7,mb,,,,1.3,us,usp0003hq4,2014-11-07T00:42:29.948Z,"14 km ESE of â€˜Aqrah, Iraq",earthquake,,6.5,,34,reviewed,us,us,
1988-06-29T13:04:20.240Z,33.74,48.271,60.5,4.2,mb,,,,0.1,us,usp0003heq,2014-11-07T00:42:22.810Z,"13 km S of Aleshtar, Iran",earthquake,,15.5,,2,reviewed,us,us,
1988-06-27T08:19:37.130Z,33.951,46.257,33,4.6,mb,,,,1.2,us,usp0003hcc,2014-11-07T00:42:22.591Z,"38 km NNW of ?l?m, Iran",earthquake,,,,7,reviewed,us,us,
1988-06-08T15:51:50.250Z,35.494,45.034,33,4.2,mb,,,,0.9,us,usp0003gtv,2014-11-07T00:42:18.476Z,"19 km ESE of JamjamÄl, Iraq",earthquake,,,,1,reviewed,us,us,
1988-06-04T03:09:01.890Z,36.954,45.294,44.9,4.8,mb,,,,1,us,usp0003gpj,2014-11-07T00:42:15.873Z,"8 km W of Naqadeh, Iran",earthquake,,7.9,,35,reviewed,us,us,
1988-02-19T04:19:03.340Z,33.658,46.901,88.3,4.6,mb,,,,0.6,us,usp0003d5a,2014-11-07T00:41:40.317Z,"44 km E of ?l?m, Iran",earthquake,,7.1,,3,reviewed,us,us,
